Ortet,dbh_bv,str_bv,br_bv,den_bv,pme_bv
397372,10.31234465,0.733625339,0.715984074,19.27298346,0.333533625
397373,14.4916876,0.55394917,0.457185417,19.82758577,0.382909203
397374,11.74161068,0.473083617,0.653823174,15.74761028,0.740692814
397375,15.24359787,0.713254247,0.982938745,18.69874714,-0.165720623
397376,9.64861123,0.687168247,0.734419861,7.20170593,0.583008062
397377,11.38558423,0.727469839,0.516096794,8.599535099,-0.478637884
397378,11.27793175,0.481311318,0.619449167,14.25150647,0.184927423
397379,11.84094493,0.74705484,0.833841616,4.703580237,0.221603052
397380,10.21546453,0.861723693,1.044042868,14.69282374,0.189524175
397381,3.824912768,-0.781707242,-0.303167036,28.29308287,0.333565534
397382,6.103039143,-0.238291166,0.081742677,29.15340316,-0.133332762
397383,3.186498684,-0.393099318,0.190495149,27.20288123,-0.590592654
397384,3.365487304,-0.281433531,0.385985518,21.80187468,0.444058811
397385,2.792055701,-0.00752376,0.594707937,23.63789361,-0.192625111
397386,3.697017012,0.110109907,0.291594714,18.563986709999998,-0.198510296
397387,1.388517974,-0.543877589,-0.214177234,26.73586402,0.88442675
397388,3.67306749,-0.064038213,0.583206844,25.01362749,-0.060164493
397389,0.910340217,-0.010133694,-0.240517426,10.18549381,0.074676891
397390,-1.40833072,-0.28931104,0.146140126,24.75081833,-0.165139643
397391,-1.99419673,0.249416678,0.284815025,20.87229884,-0.054118311
397392,-2.358666459,0.035181939,-0.040280437,27.86899547,0.805988706
397393,-2.749512977,0.318239017,0.123807411,18.42838179,1.212707958
397394,-4.987083331,0.471012566,0.505379138,32.79573927,0.886924221
397395,2.405404945,0.443984905,0.398112908,23.58775228,0.922702146
397396,-3.018147303,0.399884141,0.076231641,24.14940471,1.176737902
397397,-4.604279997,0.325290061,0.27257048,20.98038944,1.031994659
397398,-0.010263396,0.316711013,0.22087199800000001,38.39752969,0.806432401
397399,-0.382438883,0.14110272,0.343345297,33.80839184,0.356227799
397400,-1.117849313,0.293990252,0.277985258,27.49965002,0.815707948
397401,1.202967811,0.100851628,0.367567292,-4.437802095,-1.726993124
397402,6.944285773,-0.010465727,0.875395941,2.679146253,-1.096206188
397403,3.701553941,-0.063330862,0.504895997,3.118542716,-1.879108943
397404,4.172902745,-0.149188703,0.447408997,-2.595529865,-1.487131331
397405,0.60042023,-0.597753723,0.036091432,-9.820154071,-1.217522196
397406,3.196010185,-0.126098384,0.708872118,0.160400153,-1.498753057
397407,7.724377347,-0.266544301,-0.069128614,13.2972659,-1.297959484
397408,3.81436629,-0.020317984,0.666960225,-5.479740213,-0.986031927
397409,0.152814067,-0.039420542,0.602944553,14.72744211,-1.247458759
397410,-3.248960006,-0.006793976,0.841964674,-7.50737695,-0.176709275
397411,8.144043237,0.135438109,0.165982239,-0.373804227,0.226961454
397412,4.874580188,0.186419309,-0.011178655,-9.004489676,-0.071392238
397413,9.679555857,0.150938788,0.330184768,-2.296955293,-0.112655563
397414,5.605785259,0.073412598,-0.150718373,-4.808004655,0.046395562
397415,1.319525086,-0.393867264,-0.877758622,7.360757561,0.571335007
397416,0.632929004,-0.60961351,-0.264467302,-11.03284596,0.403527009
397417,4.685216395,-0.173339209,-0.188496759,-2.834769303,-0.114066036
397418,1.993675564,-0.392759455,-0.530700454,-7.341889345,-0.153972243
397419,4.118886413,-0.095444602,-0.355685236,-4.734657192,-0.40861884
397420,8.078738305,0.075393438,0.262075264,-1.356005555,-0.249470951
397421,1.553326965,0.387077377,-0.331795043,-29.04464708,0.093626173
397422,-1.887487571,-0.097825482,-0.147373268,-6.311926152,0.499347728
397423,1.856116057,0.742716438,0.13591809,-6.249975188,0.329803776
397424,5.384649324,0.066729841,-0.382482048,-12.1057856,0.132797785
397425,3.113647252,0.615415483,0.136750091,-5.506487271,0.085544131
397426,-0.077686756,0.601992587,0.284382834,-6.608562592,0.497832017
397427,-1.890653201,0.362679589,-0.429150318,-17.66708954,0.046846176
397428,1.24082825,0.82794365,0.192905972,7.766334049,0.435002761
397429,0.137375961,0.294608571,-0.487423754,-4.242097573,0.682141419
397430,1.434566721,0.495754199,-0.181372717,-9.693232545,0.182419206
397431,-1.612563534,0.666312401,1.045699698,-5.446606778,0.184368917
397432,3.831028488,0.632278836,1.071264298,13.49605173,0.67691542
397433,6.17514786,0.324200065,0.841351351,1.314752477,0.57171041
397434,0.89187484,0.550826408,1.131407839,-0.065187092,-0.118944961
397435,-1.319518162,0.64821425,0.961259552,6.255123185,0.648162357
397436,0.639397109,0.599582617,1.094532177,-4.395421853,0.421550367
397437,2.565259877,0.836898884,1.160585301,3.756203824,0.76489152
397438,4.341079983,0.579677937,0.900411736,4.746518855,-0.134968124
397439,1.902146944,0.703680709,1.296211172,11.26234479,0.088973867
397440,2.484535251,0.980455542,1.339781284,5.108087677,0.576008487
397441,0.285362882,0.96752137,1.436994375,5.295012058,0.324837292
397442,7.598433247,1.185145187,1.623158685,5.195699026,0.323278564
397443,-6.581473021,0.764509979,0.860113791,0.732742608,1.019347532
397444,8.09273501,1.252067501,1.656651114,11.05551789,-0.172370818
397445,-0.065821297,1.037436027,1.395245638,23.96543816,0.413366967
397446,1.874428931,1.195888401,1.62250381,-0.249784911,0.731137567
397447,-6.7692416,0.965462571,1.367284068,0.911244643,0.941644846
397448,-6.087140347,0.751859889,0.921951615,13.51024778,1.264888342
397449,6.544692701,1.173504943,1.702246206,26.24588436,0.748948665
397450,-1.290324193,0.9902363,1.446249857,25.12178745,0.742307837
397451,6.631005359,0.708933772,1.012437257,7.089803884,-0.716289276
397452,3.603262406,0.667349591,0.921472485,12.974706,-1.330929882
397453,4.156387415,-0.0579025,0.722981025,8.442102275,0.2389941
397454,7.248846506,0.596918643,0.993907783,8.17730804,-0.850987644
397455,-3.493301285,-0.102449029,0.228512763,-8.397393687,-0.86093275
397456,5.614247987,0.594962324,0.959501238,5.796372048,-0.547132857
397457,6.847785386,0.660603347,0.872856776,5.714333879,-0.599214023
397458,4.722821332,0.077267174,0.304725556,17.24570096,-1.061858472
397459,9.02720413,0.315217313,0.355388957,6.230975682,-0.773480069
397460,0.349223991,0.376336982,1.031597939,11.59402265,-0.586856004
397461,10.40383176,0.35880925,1.871304688,4.34029768,-0.488074343
397462,17.37437155,0.212873911,1.379437787,7.685781071,-0.446780146
397463,7.38409106,0.415101421,2.200108755,1.57915532,0.076769149
397464,10.39054159,-0.089300286,1.914228725,4.327189698,0.115596104
397465,13.69758122,0.426451434,2.037250511,-4.818675879,-0.143954647
397466,11.75676129,0.117340088,1.622589076,2.903424575,0.303595099
397467,11.55461184,0.201525294,1.920984202,5.990810689,-0.064572758
397468,14.62164557,0.280340555,1.797993889,1.426042793,-0.31771072
397469,10.37091027,0.419493912,1.929363398,1.880348191,-0.391238508
397470,18.34876989,0.271285087,1.638007347,-7.053270819,-0.379307499
397471,23.9009264,0.561281625,1.061624703,12.88418275,-0.961594459
397472,22.70720777,0.433017533,0.950055109,15.21373386,-0.797815426
397473,23.13270069,0.283017018,0.81953660800000006,9.600345463,-0.596261159
397474,20.46667968,0.101851139,0.921767992,5.866879097,-0.582691475
397475,27.87839761,0.48153883,0.863073843,18.10811567,-0.665934411
397476,22.05424557,0.241753794,0.701193653,9.741665693,-0.606572072
397477,22.8690339,0.551725053,1.311012092,9.895525297,-0.497703763
397478,19.75525548,0.717789684,1.210071275,5.438773824,-0.203901888
397479,24.77296153,0.449149249,1.128518169,24.87573521,-0.506899076
397480,24.48291963,0.488073091,0.569894855,20.0350662,-0.651596593
397481,6.476269014,0.927066742,1.710762883,4.6691203550000004,0.115038022
397482,11.31046494,0.824928791,1.709430624,-9.623107727,0.485437404
397483,10.58973479,0.845720441,1.624401232,3.131231685,0.341620473
397484,15.33250701,0.85577792,1.589145732,-5.590112171,0.36904877
397485,16.17725556,0.901639789,1.495828298,-9.42894103,0.166591045
397486,16.37706524,0.93115611,1.732790117,-8.3808129,0.294479139
397487,8.131574103,0.773086441,1.576673515,-4.588515148,0.238206966
397488,14.11431707,0.610174001,1.29588848,-6.004140845,-0.013439382
397489,11.55631896,0.878291474,1.789778274,-3.354547976,-0.018633397
397490,10.29920791,0.806045495,1.721334889,-5.26774606,0.848634976
397491,9.133420288,0.420426045,0.364333,9.221482376,1.069397221
397492,11.06836159,0.416804595,0.56283302,4.860663664,0.391900043
397493,4.21601297,0.436472373,0.131946714,19.4545658,0.495129586
397494,8.209514441,0.266272501,0.602301468,12.15950742,0.412894901
397495,5.775077562,0.028431156,0.29208558,-4.48779818,0.355901045
397496,11.58314317,0.307281307,0.537990217,-0.290476763,0.822900699
397497,9.804414793,0.368921399,0.500852697,8.49403299,0.149576944
397498,6.675269316,-0.104297858,0.164489401,1.62975569,0.177201093
397499,13.54323459,0.469825903,0.447877326,6.530686765,-0.005644407
397500,6.65208235,0.416783894,0.131332389,-8.784164556,0.220783978
397501,14.45962615,-0.161225025,1.32930445,8.853785804,0.596003787
397502,12.20808986,0.111711291,1.164892808,18.37270181,0.86302393
397503,13.94362826,0.149229377,1.033139691,16.16499469,0.35851747
397504,18.6932065,-0.046556599,1.105764363,12.23969493,0.789553834
397505,8.051568193,-0.08589438,1.188794578,12.33488537,1.092532949
397506,11.71735601,-0.287529579,1.122091942,33.74071952,0.765215316
397507,7.377377061,-0.214727682,0.64549394,10.56362426,0.876822309
397508,13.13280349,-0.020754988,1.155459696,18.92351369,0.340399647
397509,15.14287136,-0.319463677,0.766946127,6.790102145,0.443895285
397510,11.07342572,-0.309321903,0.850769944,2.794088672,0.329455325
397511,5.375662672,0.001787293,-0.925052129,6.848507544,-0.176112568
397512,6.597260351,0.322777001,0.373580821,-13.95295829,-0.246457275
397513,10.99246225,0.015366477,-0.197214012,-4.429179674,-0.763666115
397514,7.879479157,0.100333545,0.447965628,-4.16663687,-0.080496292
397515,12.06615642,-0.033105627,-0.031070199,4.786158162,-0.383769799
397516,5.954690909,-0.096966776,-0.030222246,-9.249334558,-0.334890496
397517,7.83627871,-0.291806752,-0.598299192,-5.012377795,0.241821062
397518,12.99624589,0.410481697,0.048401923,-11.92949807,-0.465436907
397519,9.891281463,0.238768618,0.151031839,2.145951937,-0.246548433
397520,4.862298486,-0.519075611,-0.408284676,-7.857142502,-0.5949419
399001,20.50816672,0.610366098,0.773217095,-21.01498185,0.084021805
399002,19.06598723,0.164379913,0.747405254,-11.87007549,0.383174818
399004,18.36294304,0.604961605,0.199379901,-7.35614605,1.004930173
399005,14.83907172,-0.037283147,0.553375113,-21.00839609,-0.06434505
399006,7.085237255,0.161226474,0.448713419,-13.27915868,0.244100025
399007,24.47323922,-0.031635596,0.370513509,-14.70761392,0.080477602
399008,18.703978,0.241231183,0.670570217,-13.62580258,-0.289707926
399010,24.78530334,0.297684519,0.964052789,-14.50201314,0.07568547
399011,19.07759697,0.278290956,1.167217793,-15.79752714,0.389176589
399012,23.31828653,0.414118375,0.084872883,-14.0165019,0.506382276
399013,1.225375482,0.981745577,-0.047395356,4.64646084,0.43675154
399015,6.437616555,1.090999602,0.316792606,-12.10501864,0.730011716
399016,9.655010804,0.811803027,0.138248917,2.567095905,-0.109647626
399018,3.128085495,0.896420381,-0.227839464,-4.121759069,-0.311207387
399019,10.81030052,1.143679332,0.410062102,-12.01916695,-0.155088546
399020,-5.143156728,0.893389574,-0.041442216,1.869312941,0.234467992
399022,7.308486058,0.947707146,0.39635132,-4.848000967,-0.049874693
399023,6.442131078,0.942319041,-0.088579368,-8.565137684,0.01508934
399024,-7.833540407,0.92302066,-0.49167561,-0.13147698,-0.113810913
399025,-0.482815176,0.924588682,0.606487946,-10.01345156,-0.115344544
399026,14.09497214,0.592085906,0.662147101,-31.38907985,-0.372753123
399027,10.45766688,0.514196278,0.762104917,-21.78216965,-0.179460242
399028,13.77067366,0.717323767,0.501745633,-21.72292234,-0.369701645
399029,17.82531543,0.560244668,1.386581264,-20.9562761,0.064070729
399030,14.5273083,0.340055881,1.094215894,-27.3924769,-0.416362076
399031,21.64920838,0.355849941,1.231049671,-28.58275246,-0.36731725
399033,9.951523776,0.410737047,0.694069765,-17.59864049,-0.208173139
399035,20.38655491,0.283689701,1.370777114,-21.70106285,-0.420272714
399036,12.96945257,0.230819987,1.056566397,-19.69813706,-0.712970878
399037,20.47475865,0.732597543,1.231049671,-37.01663514,-0.54639447
399038,13.51869766,1.041792401,1.706319923,-22.87953633,-0.372586762
399039,6.515507081,1.102259112,1.376141676,-25.26292909,-0.436936984
399041,13.52408515,0.986150514,1.822689119,-22.57167348,-0.564173935
399042,8.040440056,0.799602808,1.103568647,-24.96680747,-0.102911785
399043,12.93355191,1.169289614,1.830608237,-26.77399889,-0.826995018
399044,6.090685756,1.063654654,1.224905907,-10.02583304,-0.98677522
399045,4.502157495,1.020570507,1.469810292,-21.88484819,-0.614038861
399047,13.03511132,1.1534998380000001,1.217526625,-24.02029034,-0.545378329
399048,10.53681924,1.081005782,1.558797102,-24.75936023,-0.221117663
399051,5.534815384,0.796332337,1.23079994,-18.8739875,-0.815999269
399052,11.54226309,0.469677718,0.661781314,-13.30950491,0.01349347
399054,0.416765549,0.89895953,0.982246502,-14.49734345,-0.390617564
399056,-0.188878464,0.400905446,0.791488572,-4.251867201,-0.133734598
399057,2.506917109,0.107148263,0.64066927,-1.767123753,-0.38635781
399058,4.123637194,0.58742779,0.468232973,-2.667452417,-0.120663429
399059,8.920183372,0.842769803,1.147141283,-11.2478066,-0.292120511
399060,-0.537301614,0.447269281,0.820740688,-13.97959502,-0.324249595
399061,4.257306301,0.625450983,0.904344798,-2.596902344,-0.496238252
399062,4.054955895,0.776118894,0.167042437,-7.598893466,-0.034217945
399063,0.840720713,0.733694906,0.099896366,-4.500961061,0.100952649
399064,15.23120122,0.12827316,1.215020505,-0.480744113,0.530502784
399065,17.5000827,0.701365633,0.72105447600000006,-4.829781588,-0.491471659
399066,15.03893361,0.215840144,1.047476028,-17.73068217,-0.026161811
399067,14.47040624,1.06611918,1.149675695,-1.595438631,-0.146327791
399068,12.56007309,0.860726179,0.739422071,-8.764884912,-0.014335941
399069,11.50421761,1.031377918,0.440001935,8.952977383,0.190047722
399070,12.77767678,0.7423653,1.059293148,3.481156867,0.266997713
399071,20.61957862,0.416039339,0.660217987,-5.603575845,-0.397109943
399072,9.244301453,0.106684544,0.614808331,-19.17896078,-0.238925906
399075,2.872060862,0.48745673899999997,0.71649502,-5.711637521,0.084871115
399076,16.05187768,0.405450132,1.487712917,-4.051539636,0.900396553
399077,16.0525952,0.618135355,0.952350505,-23.60232614,0.486753029
399078,13.49814559,0.43332425,1.254245492,-23.8851801,-0.314915634
399079,11.32293649,0.309253957,0.89852274,-21.68040997,0.061326235
399081,12.2813515,0.928724041,1.136212791,-25.10995653,0.239925216
399082,9.279995015,0.182397388,0.663595206,-23.33875211,0.119265636
399083,10.57876692,0.590004141,1.157288617,-18.13493296,0.23197334
399084,13.35351368,0.775797053,1.505770555,-23.88432025,0.199446284
399085,17.46198064,0.748591218,1.2678891,-15.29113047,-0.187879834
399089,6.629222781,0.318053132,1.119884051,-24.82746577,0.040222118
399090,11.85833922,0.812671991,1.531489071,-1.309092418,-0.166312829
399092,12.44383289,0.531127742,0.813995897,9.521744917,-0.476053946
399094,14.66687802,0.560141925,1.485440411,-7.337980895,0.030862681
399095,11.28978017,0.203152291,1.276166779,-19.51411061,-0.204372819
399097,15.91354772,0.74993007,1.280410619,-14.21891746,-0.114222943
399099,13.71394575,0.764783631,1.196273627,-7.357748352,-0.071831919
399100,14.2571054,0.764343539,1.419325827,-5.976980357,-0.471694265
399101,11.92596664,0.485915905,1.154343232,-16.26863537,-0.439360898
399102,11.78411109,0.53655904,1.063262044,0.346306113,0.083575116
399103,12.29562704,0.82196784,1.599266464,-3.597576507,0.554507624
399104,18.62250881,0.517280144,1.718549389,-7.279227847,0.235831428
399105,15.22552992,0.599465463,1.794440277,-6.909165701,-0.12679955
399106,20.15883888,0.679116495,1.213083586,-13.32744306,-0.351427634
399107,13.27304983,0.637614087,1.071440767,-10.51176412,-0.250853013
399108,10.57368472,0.671286742,1.715009495,-7.014994516,-0.032780383
399109,18.40290579,0.786708837,1.32276012,-12.75976073,-0.047926813
399110,13.00459594,0.925519708,0.883954795,-8.234774493,-0.021327731
399111,8.145236829,0.823054,1.355769393,0.275168129,0.068632052
399112,12.1082543,0.637801066,0.914316359,-9.972081499,-0.312024146
399114,23.13341579,0.559178429,0.881135204,-9.386597,-0.359512716
399115,19.94119372,0.393932494,0.326998683,-23.26235396,-0.932279271
399117,16.23837958,0.416801533,0.12179375,2.01340787,0.055373289
399119,4.73995234,0.333445857,0.341641992,-8.235291384,-0.841415252
399121,13.2939015,0.155536908,0.079870476,-17.26098258,-0.392982613
399123,9.831186032,0.46562482,-0.126546687,-14.36190161,-0.866871679
399124,19.2306899,0.363425551,0.543343904,-22.32780695,-0.683153723
399125,11.58022537,3.18299e-4,0.744328764,-19.71152042,-0.008625566
399126,12.13574351,0.442210293,0.153881117,-18.34876422,-0.090694416
399127,15.86116669,0.384718628,0.450345634,-20.21246499,-0.761928369
399128,11.25989582,0.118882269,0.295488515,-14.15327608,-0.717828187
399129,7.612670353,0.154183456,-0.193804181,-15.4893663,-0.538339889
399130,18.61955474,0.646023074,0.940250461,-25.62469862,-0.521555713
399131,14.65704366,0.189601975,0.448049383,-26.84046456,-1.075343226
399132,13.52741192,0.638993898,0.834225818,-20.98198689,-0.577512682
399133,12.86927316,0.329221218,-0.051394319,-29.03529282,-0.715874965
399136,6.749406505,-0.0207393,0.137952841,-26.25626916,-0.753895209
399137,11.96864263,0.476573948,0.126204915,-18.55680114,-0.840787894
399138,10.98640865,0.246350058,0.044679825,-26.25775066,-0.443052297
399139,7.499084219,0.435840139,0.809666099,-17.07479788,-0.319091392
399140,7.711023598,1.102040322,0.663468707,13.58725785,-0.26767379
399141,5.633011982,0.926908352,0.905724717,-2.223606668,-0.548244841
399142,1.125458731,0.979403935,0.020101724,12.72637335,-0.125954139
399144,1.475095903,1.054477575,0.90135325,-3.291442117,-0.191987554
399145,-2.351748155,1.112836466,0.129785599,8.84183972,0.186399552
399148,2.239623078,0.979064071,0.376178445,-0.981837207,0.12242884
399149,19.9477559,0.656942367,0.894665362,-23.16225773,-0.113371386
399150,20.90212892,0.234940908,0.351359576,-37.54270199,-0.708648061
399153,22.13709579,0.284655743,0.13221352,-34.81725054,-0.689823159
399154,23.36481336,0.490945357,0.152072971,-41.52216305,-0.649257658
399155,26.06982907,0.472907097,0.919678419,-36.44752562,-0.063231433
399156,21.98035146,0.235503592,0.665429615,-32.89376394,0.633983336
399157,25.26971191,0.455303378,0.901930494,-34.39576769,-0.432769557
399158,27.18533047,0.394837186,0.485010946,-31.47980314,-0.216117246
399161,24.40852827,0.42320653,0.340894465,-39.06909118,-0.279053957
399162,26.24027758,0.439524586,0.927456834,-32.06606826,-0.823553427
399163,15.537399,0.88113107,0.025623693,-0.288442735,0.68852317
399164,8.229889958,0.598941011,0.925559752,-6.764653135,0.676013525
399166,15.99162415,0.79741453,1.666151645,-5.497770645,0.762235288
399167,10.91528964,0.273130584,0.85615315,-7.847580744,1.459481346
399168,9.881001156,0.087963991,1.151505331,1.155342447,0.906307363
399169,8.199729548,0.82787594900000006,1.145538058,-7.018190706,0.508352478
399170,11.40516237,0.479405632,1.269738158,-8.075174458,0.520734613
399171,16.79182184,0.560964371,0.889895547,6.807808832,0.199407243
399172,11.75673254,0.843043625,0.704640285,-2.349366362,1.246075709
399174,7.120995411,0.508204797,0.643127054,2.462894361,1.466882438
399175,18.66574422,0.235981743,1.010118817,-2.540674077,0.287792632
399176,16.57680331,-0.370533077,0.388491886,-8.165655894,0.307101891
399177,20.1910811,-0.172065397,0.132143571,-22.46731952,0.040079312
399178,23.21663991,0.010171457,0.380359368,-14.52115803,0.575977891
399179,25.14540055,0.455487049,0.280523065,-13.02040645,0.203937229
399180,22.6912744,0.404583324,0.142547997,-0.797331556,0.258071361
399181,17.65943372,0.525689636,0.435638041,0.145990281,0.84549008
399183,24.27947784,0.607003714,0.853310103,-20.57969146,-0.341024813
399184,18.88690592,0.107050514,0.092986057,-3.528895072,0.364477491
399185,15.54282653,0.302566519,-0.073838528,-21.98239485,-0.106337817
399186,17.78321411,0.427857217,0.648453926,-15.66577877,-0.14341596
399187,18.73887604,0.303511683,0.088053914,-16.49582021,0.235941286
399189,21.31749974,0.412991889,0.183786352,-14.98257873,0.486972358
399190,26.08711298,0.451885278,-0.150816504,-21.70449767,-0.452427721
399191,19.65614319,0.720838486,0.658211443,-20.66214399,-0.15973093
399193,19.68870388,-0.159964426,0.579273877,-0.820241144,0.275743468
399194,23.65669568,0.195727114,0.228678713,-11.50703636,0.046331746
399197,19.55975811,0.09869033,0.427050756,-21.49757834,0.274333662
399198,12.92385578,0.011854647,0.306148171,-15.131376,0.208042081
399199,21.82931454,0.438419443,-0.011941695,-15.53855622,-0.248471365
399200,10.36278463,0.339908436,0.523367535,-7.832705059,-0.045523648
399201,5.749887804,0.525743594,0.304763799,-4.943905695,-0.472755625
399202,5.875904025,0.230775107,0.591160994,-12.68664951,-0.469532384
399205,16.09730049,0.032602606,0.181168987,-24.07857047,-0.875776258
399206,8.465557812,0.372624949,0.433069466,-23.74536762,-1.022146298
399207,11.39404761,-0.03281085,0.521438979,-14.53310205,-0.328582254
399208,10.66263919,0.449408406,0.478448769,-8.827994696,-0.696486039
399209,14.12881344,0.221661965,0.336368069,-25.80346283,-1.181281083
399210,9.046787091,0.007124366,-0.05201638,-18.88514968,-0.649931609
399211,14.32878863,3.99225e-4,0.361853967,-14.5962344,-0.8090544
399212,5.655328741,0.268858986,0.451997052,-9.458223522,-0.978816446
399213,-0.853768372,0.135852641,0.898413635,-11.5530771,-1.142483872
399215,14.81053589,0.65550474,0.668114025,-15.78329273,-0.860591989
399217,11.95378639,0.622360435,0.663516967,-10.60453656,-1.608514598
399218,5.821425134,0.717544968,0.222951339,-16.34003893,-0.557251967
399219,6.133155828,0.123421402,0.626710461,-7.039020971,-0.955328931
399220,4.131582889,0.663544247,1.014034898,-6.145376866,-0.55545525
399221,12.39035329,0.222761494,0.389375818,-6.277660526,-0.76565779
399222,16.89833156,0.216849357,0.813475484,-16.18123332,-0.858220994
399223,11.16676993,0.213831286,0.545758647,-12.97227624,-0.663228446
399224,2.295411074,0.893470993,1.4876721,0.210125789,0.209481555
399225,5.738384981,0.859036296,0.133855924,3.546658964,0.147851529
399226,14.09097343,1.201912989,1.207224259,-0.687603926,-0.038592971
399227,5.262236646,0.964928683,0.714946858,-4.991643971,-0.146517933
399229,3.877452277,0.976382172,0.66779137,-3.191615549,0.202161976
399231,8.337612751,0.536027787,1.216828376,2.651915491,0.013285957
399232,5.001924149,0.834185694,0.463864206,11.70902407,0.569970415
399235,3.392172766,0.977674254,0.152348686,3.461781987,0.29242202900000003
399236,7.338468647,0.626131414,0.359401962,0.567208921,-0.010575411
399237,6.979589486,1.032142847,1.279418092,13.16068882,-0.332901337
399238,13.25366791,0.640577301,1.037266802,-2.695590417,0.259332248
399239,26.57092506,0.874157974,1.06032746,-2.624155524,0.351873196
399240,18.21763658,0.863288437,1.119737139,-2.894574858,0.50172085
399241,16.74789688,0.838613418,0.62459167,-0.673814941,0.568835285
399243,11.82253116,0.678795687,0.998430909,-0.034800552,0.154131743
399244,11.9039243,0.524991147,0.997540194,4.907213294,0.605662955
399245,10.94540379,0.488723794,1.205303307,7.918703073,0.555319556
399246,12.84408872,0.520482085,0.546170662,-11.49712191,-0.116033809
399248,15.57447461,0.704700788,0.468519029,-0.406958786,0.158004497
399249,6.167283811,0.493885072,0.688577415,-9.224554422,0.14713808
399250,16.51092982,-0.045340169,1.515945402,-5.890010457,-0.261378326
399251,7.651062675,0.755720252,0.925092395,1.361848107,0.019727139
399254,14.46287059,0.319709023,1.42180811,2.587484385,0.316946293
399255,13.25004788,0.433018928,1.112653393,-4.585897948,0.473949698
399256,11.98923244,0.211906456,0.695719771,-7.665709895,0.149116549
399257,21.00501303,0.496865295,1.681911576,-9.247794146,-0.338310323
399258,13.77200671,0.584903188,0.84401554,4.661906429,0.344320319
399259,15.94603554,0.920313465,1.846695822,-2.122178477,-0.157374587
399260,14.14164701,0.63603725,1.331690471,-9.593441239,0.031064395
399261,19.59071381,0.646410818,1.153835295,-4.48296854,-0.06946205
399262,21.86997221,0.211100108,0.451714035,-23.5385079,-0.334314596
399263,2.97773321,0.272527352,0.486491754,-0.677014042,0.471301161
399264,5.333030424,0.134141018,0.420948248,-10.84183387,-0.19188809
399266,14.75819256,0.164308425,0.725034654,-8.974601177,-0.257732883
399267,18.67962925,0.249435146,0.33650591,-7.770403036,0.065300164
399269,13.64972228,0.238992885,-0.106535814,-8.461210746,0.823512314
399270,16.54084018,0.382651171,0.744935644,-4.893866234,-0.182440382
399271,14.09659281,0.580405788,0.790660818,8.06772e-4,0.549367638
399272,9.747126791,0.249177469,0.6117397,3.346877184,0.803151193
399273,11.72418472,0.365840364,0.511241104,2.280739154,0.494881762
399274,19.25839841,0.060609977,0.294467817,-10.18277133,-0.056135966
399275,18.11234637,0.369250056,0.763216109,2.757765358,0.312727706
399277,22.57837949,-0.108273594,0.73446946,-2.834379656,-0.126069756
399279,17.00977534,0.316811991,0.15065299,3.962197625,0.454486627
399280,5.513295793,-0.360597531,0.025875192,0.195135384,0.621323487
399282,13.50548265,-0.139243505,0.317610928,2.101104323,-0.313540005
399283,23.86000215,0.110534979,0.98541636,-1.481377461,0.374781834
399284,16.23652245,0.241532999,0.564375989,-5.312832504,0.076327376
399285,19.63408867,0.460916898,0.719224049,-20.49354122,-0.556412791
399286,8.008380718,0.358597855,0.873697003,2.565057508,-0.293652486
399287,9.042614309,1.062464578,1.124864245,-1.530065716,-0.649232899
399289,10.17826356,1.033271813,1.32971392,-3.066492636,-0.241458033
399290,10.64535019,0.707660113,1.423084731,-14.99379925,-0.347731332
399291,12.2831404,0.632653153,1.171164282,-9.31648047,-0.332519762
399292,11.18125179,0.64670861,0.976549639,-7.350677064,-0.120584458
399293,7.611850669,0.651796432,0.504255149,-11.94450763,-0.22017009
399294,9.990396882,0.222443708,0.709088849,-12.11842735,-0.381820405
399295,12.23715252,0.820873812,1.640283034,-24.63846048,-0.955051986
399296,4.757614307,0.856144764,0.569538068,-24.59629555,-0.788274225
399297,5.00771113,0.960017797,0.808590886,-13.79382506,-0.707424197
399298,13.67846298,0.627283918,1.542462759,-0.798529766,-0.091260064
399299,15.47398624,0.709619032,1.844501998,-13.06101055,0.011972918
399300,14.72264394,0.90240192,1.334423512,-22.71341044,-1.135190789
399301,6.487027088,0.547851782,1.213041044,-10.72705965,-0.100329861
399304,7.234062067,0.427148348,1.111852341,-21.77625665,-0.424369595
399305,10.70148342,0.672699872,1.092274584,-28.22501924,-0.796686934
399306,9.721893293,0.389859701,0.63198293,-0.525995661,0.009725617
399307,16.72748539,0.643595766,1.45134752,0.75896927,-0.654533758
399309,9.469697585,0.542065137,0.811298173,-11.84863524,-0.731172996
399311,10.83498199,1.168378372,0.148997669,0.817256528,0.829261597
399312,9.579538617,1.193153306,0.584438536,2.66231078,0.37193845
399313,8.802722567,1.165907473,0.721887977,4.202216242,0.771153573
399314,5.010121507,1.173838271,0.111452584,6.203913967,-0.043086948
399318,7.324714219,1.158204877,0.364687814,-11.119375,0.412814186
399319,9.48623065,1.302449513,0.35577538,2.19911886,0.817904589
399320,0.058730504,1.05925798,-0.093919298,1.037343105,0.39417244
399321,14.6356873,-0.728700339,-0.070110614,-0.49772837,0.139405982
399322,10.609239,-0.025715091,0.317027187,-21.3946583,0.370283736
399323,12.37811006,-0.148615881,0.484991289,-25.28762534,0.054583528
399324,6.800840341,-0.119935464,0.043163101,-26.61825404,0.124664153
